Name	"node.degree"	"node.betw"	"node.stress"	"node.evcent"	"Clustering.Coefficient"	No. module	Zi	Pi
arsD_11	28	2.68788993027644	185	0.0549264134786659	0.912698412698413	2	0.583266516390551	0
arsM_001	28	11.6663816417045	550	0.0589504865319807	0.846560846560847	1	0.624743602396545	0.39030612244898
arsM_006	8	4.62534576069732	224	0.0072366236058437	0.821428571428571	0	-0.498491883489148	0
arsM_009	48	179.36519457731	5953	0.0871755847160071	0.440602836879433	3	0.444330682238924	0.556423611111111
arsM_015	28	2.68788993027644	185	0.0549264134786659	0.912698412698413	2	0.583266516390551	0
arsM_018	29	280.182859989259	6672	0.0367658750040678	0.379310344827586	0	0.423634461388009	0.354340071343638
arsM_019	6	2.02410415986705	68	0.00192747203802321	0.933333333333333	0	-0.621442062806102	0
arsM_023	84	3931.01673385851	53898	0.12883436577277	0.197934595524957	3	2.05104024867746	0.651077097505669
arsM_026	18	4.85900385677169	350	0.0387497231418785	0.816993464052288	1	-0.620454744714189	0.592592592592593
arsM_029	1	0	0	0.000770370099780875	0	0	-0.990292600756965	0
arsM_034	26	184.502164800229	3576	0.0194619399882953	0.424615384615385	0	0.608059730363441	0
arsM_042	12	234.737939309402	2661	0.00915579840122601	0.424242424242424	0	-0.252591524855239	0
arsM_047	39	220.712254517743	8221	0.0832930963863568	0.527665317139001	3	0.91689231942673	0.479947403024326
arsM_050	7	4.40242906966954	75	0.00498766960937666	0.857142857142857	0	-0.559966973147625	0
arsM_059	64	673.337337434499	13633	0.0917896993057593	0.270337301587302	1	2.73200234366086	0.49755859375
arsM_060	41	102.004684820356	4663	0.0776757691489954	0.551219512195122	2	1.48269619119841	0.135633551457466
arsM_063	20	11.9033382756834	486	0.0418662955661902	0.794736842105263	3	-0.311767937261566	0.46
arsM_067	14	0.873855255145522	45	0.00608690364827118	0.945054945054945	0	-0.129641345538285	0
arsM_072	39	371.183809421785	7459	0.0579363643958743	0.365721997300945	3	0.444330682238924	0.589086127547666
arsM_073	40	618.567309214209	10153	0.0679643363643594	0.347435897435897	3	0.255306027363802	0.64875
arsM_074	15	19.1788128491444	419	0.034945020640427	0.6	3	-1.16237888419962	0.586666666666667
arsM_076	8	45.2069007386223	1026	0.00831591994222656	0.535714285714286	0	-0.498491883489148	0
arsM_101	78	2125.86745667027	32014	0.116490526589023	0.219114219114219	3	1.57847861148966	0.692965154503616
arsM_109	60	1349.80660964073	17659	0.0341529698482614	0.227683615819209	0	2.57526259943471	0.0649999999999999
arsM_110	6	2.02410415986705	68	0.00192747203802321	0.933333333333333	0	-0.621442062806102	0
arsM_113	5	37.9398679897141	704	0.00398101877056606	0.4	0	-0.68291715246458	0
arsM_118	46	640.626779268713	9719	0.0237653110141729	0.342028985507246	0	1.83756152353298	0
arsM_120	38	677.53404012152	11896	0.0618461818326131	0.369843527738265	2	-0.765877995821238	0.677285318559557
arsM_123	21	2.46970161654513	157	0.0394560253121883	0.914285714285714	1	0.0500366729608217	0.430839002267574
arsM_127	19	6.38728486988678	410	0.0320353082756897	0.906432748538012	3	-0.406280264699127	0.476454293628809
arsM_128	15	10.6660103940254	515	0.023236380273608	0.8	2	-1.39547876818674	0.693333333333333
arsM_130	19	6.81548435254276	267	0.00837325236863925	0.906432748538012	0	0.177734102754101	0
arsM_141	28	2.68788993027644	185	0.0549264134786659	0.912698412698413	2	0.583266516390551	0
arsM_148	12	6.58642775620024	331	0.0220946090530519	0.696969696969697	1	-0.907808209432051	0.652777777777778
arsM_153	11	1.53397622879044	54	0.00369662675212812	0.909090909090909	0	-0.314066614513717	0
arsM_164	13	1.80580199921868	80	0.00663911007761081	0.884615384615385	0	-0.191116435196762	0
arsM_168	9	1.92964033763261	66	0.00485280764411319	0.944444444444444	0	-0.437016793830671	0
arsM_177	14	5.59088694911171	242	0.0117703335885011	0.857142857142857	0	-0.129641345538285	0
arsM_182	49	500.221808255205	10684	0.0835027499032645	0.384353741496599	3	1.38945395661454	0.523115368596418
arsM_187	15	19.1788128491444	419	0.034945020640427	0.6	3	-1.16237888419962	0.586666666666667
arsM_188	41	165.953774546015	4611	0.0838362746782285	0.471951219512195	1	0.0500366729608217	0.665080309339679
arsM_189	79	1286.22422639662	24065	0.137160492654659	0.252190847127556	2	0.583266516390551	0.671687229610639
arsM_193	18	19.707160419792	679	0.0422034602835967	0.627450980392157	1	-0.620454744714189	0.623456790123457
arsM_194	22	9.14898418405407	431	0.0430657736577489	0.878787878787879	2	-0.406106125898094	0.367768595041322
arsM_198	37	202.168680174495	4967	0.0614810066172127	0.460960960960961	1	0.720528090635832	0.572680788897005
arsM_201	37	257.847072710403	5676	0.0585677558851465	0.465465465465465	1	1.10366604359298	0.467494521548576
arsM_208	28	2.68788993027644	185	0.0549264134786659	0.912698412698413	2	0.583266516390551	0
arsM_220	8	1.42325448641214	64	0.0039658428594796	0.928571428571429	0	-0.498491883489148	0
arsM_225	15	59.2426307122541	2268	0.0355178050526915	0.419047619047619	3	-1.06786655676206	0.711111111111111
arsM_233	7	5.44604794765015	137	0.0105486518061707	0.666666666666667	0	-0.621442062806102	0.244897959183674
arsM_241	21	2.46970161654513	157	0.0394560253121883	0.914285714285714	1	0.0500366729608217	0.430839002267574
arsM_250	5	3.67852215391543	57	0.00215572136159496	0.8	0	-0.68291715246458	0
arsM_255	19	6.81548435254276	267	0.00837325236863925	0.906432748538012	0	0.177734102754101	0
arsM_262	54	1125.11593256624	20882	0.0975204017697568	0.388539482879106	2	1.84246806112155	0.364197530864197
arsM_266	20	11.9033382756834	486	0.0418662955661902	0.794736842105263	3	-0.311767937261566	0.46
arsM_267	8	1.42325448641214	64	0.0039658428594796	0.928571428571429	0	-0.498491883489148	0
arsM_275	47	454.883748787996	7666	0.0854682466492186	0.461609620721554	3	1.4839662840521	0.47351742870077
arsM_288	3	1.7581715589234	49	0.00133272230237241	0.666666666666667	0	-0.805867331781534	0
arsM_289	29	31.4961881615179	1832	0.0665415328243353	0.741379310344828	3	0.822379991989169	0.190249702734839
arsM_296	59	1481.64921797702	28834	0.0355856932284144	0.223845704266511	0	2.57526259943471	0.0333237575409364
arsM_335	8	1.8859330179555	59	0.010456393617141	0.928571428571429	0	-0.805867331781534	0.65625
arsM_343	15	10.6660103940254	515	0.023236380273608	0.8	2	-1.39547876818674	0.693333333333333
arsM_372	32	449.337322965781	4973	0.0597486584291987	0.727822580645161	2	0.583266516390551	0.224609375
arsM_387	48	179.36519457731	5953	0.0871755847160071	0.440602836879433	3	0.444330682238924	0.556423611111111
arsM_389	19	111.359069584751	1280	0.00728243646474823	0.766081871345029	0	0.177734102754101	0
arsM_409	13	144.219098463582	1946	0.0086862220226826	0.397435897435897	0	-0.191116435196762	0
arsM_433	8	1.10931024520332	44	0.0106834232439449	0.857142857142857	2	-1.6653076706291	0.6875
arsM_455	6	4.9833626047122	272	0.00738058273007096	0.533333333333333	0	-0.621442062806102	0
arsM_465	45	1474.39718894962	28319	0.0679387227808135	0.308080808080808	1	-0.0457478152784655	0.659753086419753
arsM_535	11	3.59648984679896	262	0.02692547602833	0.745454545454545	3	-1.06786655676206	0.56198347107438
arsM_595	2	1.11132914704343	28	0.00290694965083027	0	3	-1.4459158665123	0
ClassA_04	14	90.7599316511529	1835	0.0187215471791342	0.307692307692308	0	-0.68291715246458	0.612244897959184
ClassA_05	30	41.4663978632008	1179	0.0613478427850116	0.758620689655172	1	0.81631257887512	0.371111111111111
