DATASET_MULTIBAR
SEPARATOR COMMA
DATASET_LABEL, abundance

#define colors for each individual field column (use hexadecimal, RGB or RGBA notation; if using RGB/RGBA, COMMA cannot be used as SEPARATOR)
FIELD_COLORS,#FFFF00,#008000,#FFFF00,#FF0000,#FF0000,#FFFF00,#FF0000,#FF0000,#FFFF00,#FF0000,#FF0000,#FFFF00,#FF0000

#field labels
FIELD_LABELS,Cen04,Cen17,Cen05,Cen06,Cen15,Cen07,Cen16,Cen10,Cen01,Cen14,Cen13,Cen03,Cen12

#dataset scale: you can simply set the values where the scale will be drawn
DATASET_SCALE,0.00,0.005, 0.01, 0.1, 0.15, 0.2, 0.25

#yellow #FFFF00
#green #008000
#red #FF0000
LEGEND_TITLE,Classification 
LEGEND_SHAPES,1,1,1
LEGEND_COLORS,#FF0000,#008000,#FFFF00
LEGEND_LABELS,Fire-affected,Recovered,Reference

DATA
OTU_0283,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0284,0,0,0,0,0.00063653723742839,0,0,0,0,0,0,0,0
OTU_0285,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0286,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0287,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0288,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0289,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0290,0,0,0,0,0.00127307447485678,0,0,0,0,0,0,0,0
OTU_0291,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0292,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0293,0,0,0,0,0,0,0,0.00169090294217112,0,0,0,0,0
OTU_0294,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0295,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0296,0,0,0.00196270853778214,0,0,0,0,0,0,0,0,0,0
OTU_0297,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0298,0,0,0,0,0,0,0.00106044538706257,0,0,0,0,0,0
OTU_0299,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0300,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0301,0.00232828870779977,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0302,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0303,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0304,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0305,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0306,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0307,0,0,0,0,0,0,0,0,0,0,0,0,0.000458926112895824
OTU_0308,0,0,0,0,0,0,0,0,0,0,0.000445632798573975,0,0
OTU_0309,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0310,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0311,0,0,0,0,0,0,0.00106044538706257,0,0,0,0,0,0
OTU_0312,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0313,0,0,0,0,0.00127307447485678,0,0,0,0,0,0,0,0
OTU_0314,0,0,0,0.00174064403829417,0,0,0,0,0,0,0,0,0
OTU_0315,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0316,0,0,0,0,0,0,0,0.000338180588434224,0,0,0,0,0
OTU_0317,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0318,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0319,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0320,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0321,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0322,0,0,0,0.00261096605744125,0,0,0,0,0,0,0,0,0
OTU_0323,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0324,0,0,0,0,0,0,0,0,0,0.00105764145954521,0,0,0
OTU_0325,0,0,0,0,0,0,0,0,0.00383877159309021,0,0,0,0
OTU_0326,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0327,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0328,0,0.00343053173241852,0,0,0,0,0,0,0,0,0,0,0
OTU_0329,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0330,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0331,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0332,0,0,0,0,0,0,0,0,0,0,0,0,0.00275355667737494
OTU_0333,0,0,0,0,0,0,0,0,0,0,0.000445632798573975,0,0
OTU_0334,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0335,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0336,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0337,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0338,0,0,0,0,0,0,0,0,0,0,0,0,0.000458926112895824
OTU_0339,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0340,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0341,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0342,0,0,0,0,0,0.00198019801980198,0.00159066808059385,0,0,0,0,0.00167644593461861,0
OTU_0343,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0344,0,0,0,0,0,0,0,0,0,0,0.00089126559714795,0,0
OTU_0345,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0346,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0347,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0348,0,0,0,0,0,0,0,0,0,0.000528820729772607,0,0,0
OTU_0349,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0350,0,0,0,0,0,0,0,0,0,0.00105764145954521,0,0,0
OTU_0351,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0352,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0353,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0354,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0355,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0356,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0357,0.00349243306169965,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0358,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0359,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0360,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0361,0,0,0,0,0,0,0,0,0,0,0,0,0.000458926112895824
OTU_0362,0,0,0.00294406280667321,0,0,0,0,0,0,0,0,0,0
OTU_0363,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0364,0,0,0,0,0,0,0,0,0,0,0.00401069518716578,0,0
OTU_0365,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0366,0,0,0,0,0,0,0,0,0,0,0.000445632798573975,0,0
OTU_0367,0,0,0,0,0,0,0.000795334040296925,0,0,0,0,0,0
OTU_0368,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0369,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0370,0,0,0,0,0,0,0,0.000338180588434224,0,0,0,0,0
OTU_0371,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0372,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0373,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0374,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0375,0,0,0,0,0,0,0,0,0,0.000528820729772607,0,0,0
OTU_0376,0,0,0,0.00261096605744125,0,0,0,0,0,0,0,0,0
OTU_0377,0,0,0,0.00261096605744125,0,0,0,0,0,0,0,0,0
OTU_0378,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0379,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0380,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0381,0,0,0,0,0,0,0,0.000338180588434224,0,0,0,0,0
OTU_0382,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0383,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0384,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0385,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0386,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0387,0,0,0,0,0,0,0,0,0,0,0.00133689839572193,0,0
OTU_0388,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0389,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0390,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0391,0,0,0,0,0,0,0,0,0,0,0.000445632798573975,0,0
OTU_0392,0,0,0,0,0,0,0.00768822905620361,0,0,0,0,0,0
OTU_0393,0,0,0,0,0,0.00297029702970297,0,0,0,0,0,0,0
OTU_0394,0,0,0,0,0.00063653723742839,0,0,0,0,0,0,0,0
OTU_0395,0.00232828870779977,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0396,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0397,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0398,0,0,0,0,0.00063653723742839,0,0,0,0,0,0,0,0
OTU_0399,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0400,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0401,0,0,0,0,0,0,0,0,0,0,0,0,0.000458926112895824
OTU_0402,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0403,0,0,0,0.00174064403829417,0,0,0,0,0,0,0,0,0
OTU_0404,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0405,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0406,0,0,0,0,0,0,0,0,0,0,0.00133689839572193,0,0
OTU_0407,0,0,0,0,0.00063653723742839,0,0,0,0,0,0,0,0
OTU_0408,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0409,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0410,0,0,0,0,0,0,0.00106044538706257,0,0,0,0,0,0
OTU_0411,0,0,0,0,0,0,0,0,0,0.000528820729772607,0,0,0
OTU_0412,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0413,0,0,0,0,0,0,0,0.000676361176868448,0,0,0,0,0.00550711335474988
OTU_0414,0,0,0,0,0,0,0,0,0.00479846449136276,0,0,0,0
OTU_0415,0,0,0,0,0,0,0,0,0.00863723608445298,0,0,0,0
OTU_0416,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0417,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0418,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0419,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0420,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0421,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0422,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0423,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0424,0,0,0,0,0,0,0,0,0,0,0.00133689839572193,0,0
OTU_0425,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0426,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0427,0,0,0,0,0,0,0,0,0.00191938579654511,0,0,0,0
OTU_0428,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0429,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0430,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0431,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0432,0,0,0,0,0,0,0,0,0.00287907869481766,0,0,0,0
OTU_0433,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0434,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0435,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0436,0.00465657741559953,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0437,0,0,0,0,0,0,0,0,0,0,0.00089126559714795,0,0
OTU_0438,0,0,0,0.00174064403829417,0,0,0,0,0,0,0,0,0
OTU_0439,0,0,0,0,0.00063653723742839,0,0,0,0,0,0,0,0
OTU_0440,0,0,0,0,0,0,0,0,0,0,0.00267379679144385,0,0
OTU_0441,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0442,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0443,0,0,0,0,0,0,0,0,0.00191938579654511,0,0,0,0
OTU_0444,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0445,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0446,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0447,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0448,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0449,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0450,0,0,0,0,0,0,0,0.000338180588434224,0,0,0,0,0
OTU_0451,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0452,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0453,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0454,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0455,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0456,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0457,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0458,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0459,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0460,0,0,0,0,0,0,0,0,0.00191938579654511,0,0,0,0
OTU_0461,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0462,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0463,0,0,0,0,0.00063653723742839,0,0,0,0,0,0,0,0
OTU_0464,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0465,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0466,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0467,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0468,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0469,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0470,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0471,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0472,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0473,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0474,0,0,0,0,0,0,0,0,0,0,0,0.00167644593461861,0
OTU_0475,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0476,0,0,0,0,0,0,0,0.000338180588434224,0,0,0,0,0
OTU_0477,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0478,0,0.00343053173241852,0,0,0,0,0,0,0,0,0,0,0
OTU_0479,0,0,0,0,0,0.00495049504950495,0,0,0,0,0,0,0
OTU_0480,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0481,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0482,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0483,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0484,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0485,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0486,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0487,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0488,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0489,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0490,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0491,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0492,0,0,0,0,0.00190961171228517,0,0,0,0,0,0,0,0
OTU_0493,0,0,0,0,0,0,0,0,0,0.000528820729772607,0,0,0
OTU_0494,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0495,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0496,0,0,0,0,0,0,0,0,0.0105566218809981,0,0,0,0
OTU_0497,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0498,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0499,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0500,0,0,0,0.00174064403829417,0,0,0,0,0,0,0,0,0
OTU_0501,0,0,0.00196270853778214,0,0,0,0,0,0,0,0,0,0
OTU_0502,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0503,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0504,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0505,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0506,0,0,0,0,0,0,0.000795334040296925,0,0,0,0,0,0
OTU_0507,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0508,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0509,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0510,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0511,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0512,0,0,0,0,0,0,0,0,0,0,0,0.00251466890192791,0
OTU_0513,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0514,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0515,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0516,0,0,0,0.00174064403829417,0,0,0,0,0,0,0,0,0
OTU_0517,0,0,0,0,0,0,0,0,0,0.000528820729772607,0,0,0
OTU_0518,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0519,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0520,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0521,0,0,0,0,0.00063653723742839,0,0,0,0,0,0,0,0
OTU_0522,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0523,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0524,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0525,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0526,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0527,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0528,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0529,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0530,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0531,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0532,0,0,0,0,0,0,0.00106044538706257,0,0,0,0,0,0
OTU_0533,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0534,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0535,0,0,0,0,0,0.00198019801980198,0,0,0,0,0,0,0
OTU_0536,0,0,0,0,0,0.00198019801980198,0,0,0,0,0,0,0
OTU_0537,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0538,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0539,0,0.00343053173241852,0,0,0,0,0,0,0,0,0,0,0
OTU_0540,0,0,0,0,0,0,0,0,0,0,0,0,0.00229463056447912
OTU_0541,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0542,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0543,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0544,0,0,0,0,0.00063653723742839,0,0,0,0,0,0,0,0
OTU_0545,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0546,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0547,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0548,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0549,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0550,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0551,0,0,0,0,0,0,0,0,0,0.000528820729772607,0,0,0
OTU_0552,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0553,0,0,0,0,0,0,0,0,0.00191938579654511,0,0,0,0
OTU_0554,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0555,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0556,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0557,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0558,0,0,0,0,0,0,0.000265111346765642,0,0,0,0,0,0
OTU_0559,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0560,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0561,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0562,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0563,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0564,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0565,0,0,0,0.00174064403829417,0,0,0,0,0,0,0,0,0
OTU_0566,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0567,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0568,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0569,0,0,0,0,0,0,0,0.000338180588434224,0,0,0,0,0
OTU_0570,0.00232828870779977,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0571,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0,0
OTU_0572,0,0,0.00196270853778214,0,0,0,0,0,0,0,0,0,0
OTU_0573,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0574,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0575,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0576,0,0,0,0,0,0,0,0,0.00191938579654511,0,0,0,0
OTU_0577,0,0,0,0.00174064403829417,0,0,0,0,0,0,0,0,0
OTU_0578,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0579,0,0,0,0,0.00063653723742839,0,0,0,0,0,0,0,0
OTU_0580,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0581,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0582,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0583,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0584,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0585,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0586,0,0,0,0,0,0,0,0,0.00191938579654511,0,0,0,0
OTU_0587,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0588,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0589,0.00349243306169965,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0590,0,0,0,0,0,0,0,0,0,0,0,0,0.000917852225791648
OTU_0591,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0592,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0593,0,0,0,0,0,0,0,0,0,0.000528820729772607,0,0,0
OTU_0594,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0595,0,0,0,0,0,0,0.000530222693531283,0,0,0,0,0,0
OTU_0596,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0597,0,0,0,0,0,0,0,0,0,0,0,0.00167644593461861,0
OTU_0598,0.00465657741559953,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0599,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0600,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0601,0,0,0,0,0,0.00198019801980198,0,0,0,0,0,0,0
OTU_0602,0,0,0.00098135426889107,0,0,0,0,0,0,0,0,0,0
OTU_0603,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0604,0,0,0,0,0,0,0,0,0,0,0,0,0.000458926112895824
OTU_0605,0,0,0,0.00174064403829417,0,0,0,0,0,0,0,0,0
OTU_0606,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0
OTU_0607,0,0,0,0,0,0,0,0,0.00383877159309021,0,0,0,0
OTU_0608,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0609,0,0.00171526586620926,0,0,0,0,0,0,0,0,0,0,0
OTU_0610,0,0,0,0,0.00063653723742839,0,0,0,0,0,0,0,0
OTU_0611,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0612,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0613,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0
OTU_0614,0,0,0,0,0,0,0,0,0,0,0,0.000838222967309304,0
OTU_0615,0,0,0,0,0,0,0,0,0.00383877159309021,0,0,0,0
OTU_0616,0,0,0,0,0,0,0,0,0.0211132437619962,0,0,0,0
OTU_0617,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0618,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
OTU_0619,0,0,0,0,0,0,0,0,0.00191938579654511,0,0,0,0
OTU_0620,0,0,0,0.000870322019147084,0,0,0,0,0,0,0,0,0
