LABELS
SEPARATOR COMMA
DATA
#NODE_ID,LABEL
333, gi|33772768|gb|AAQ54753.1| 
334, gi|148533501|gb|ABQ84948.1| 
335, gi|30172960|sp|Q9KJA7.1|BLAB8_ELIME 
336, gi|30172961|sp|Q9KJA8.1|BLAB7_ELIME 
337, gi|33772770|gb|AAQ54754.1| 
338, gi|30172978|sp|Q9XBN7.1|BLAB4_ELIME 
339, gi|327405594|ref|YP_004346432.1| 
340, gi|183220375|ref|YP_001838371.1| 
341, gi|50956654|gb|AAT90846.1| 
342, gi|50956656|gb|AAT90847.1| 
343, gi|284038141|ref|YP_003388071.1| 
344, gi|163941072|ref|YP_001645956.1| 
345, gi|487971367|ref|WP_002044277.1| 
346, gi|318066561|emb|CBY88906.1| 
347, gi|487954675|ref|WP_002028125.1| 
348, gi|489364239|ref|WP_003271111.1| 
349, gi|115023|sp|P10425.1|BLA2_BAC17 
350, gi|487924466|ref|WP_001997932.1| 
351, gi|489378205|ref|WP_003284918.1| 
352, gi|487895758|ref|WP_001969224.1| 
353, gi|218233803|ref|YP_002368151.1| 
354, gi|487968538|ref|WP_002041564.1| 
355, gi|446665128|ref|WP_000742474.1| 
356, gi|487940646|ref|WP_002014112.1| 
357, gi|384181262|ref|YP_005567024.1| 
358, gi|487989584|ref|WP_002061896.1| 
359, gi|488125547|ref|WP_002196755.1| 
360, gi|487932022|ref|WP_002005488.1| 
361, gi|446665126|ref|WP_000742472.1| 
362, gi|489360244|ref|WP_003267184.1| 
363, gi|487948475|ref|WP_002021941.1| 
364, gi|487960042|ref|WP_002033393.1| 
365, gi|487953200|ref|WP_002026666.1| 
366, gi|490541217|ref|WP_004406345.1| 
367, gi|296503952|ref|YP_003665652.1| 
368, gi|489401160|ref|WP_003307552.1| 
369, gi|489398831|ref|WP_003305280.1| 
370, gi|254787638|ref|YP_003075067.1| 
371, gi|225865413|ref|YP_002750791.1| 
372, gi|487929748|ref|WP_002003214.1| 
373, gi|487994324|ref|WP_002066401.1| 
374, gi|42782505|ref|NP_979752.1| 
375, gi|488126821|ref|WP_002198029.1| 
376, gi|49478233|ref|YP_037541.1| 
377, gi|149243928|pdb|2UYX|A 
378, gi|487965950|ref|WP_002039071.1| 
379, gi|487984362|ref|WP_002056912.1| 
380, gi|301054940|ref|YP_003793151.1| 
381, gi|487963524|ref|WP_002036769.1| 
382, gi|488005005|ref|WP_002076688.1| 
383, gi|488000737|ref|WP_002072585.1| 
384, gi|114562065|ref|YP_749578.1| 
385, gi|493019485|ref|WP_006095170.1| 
386, gi|62738929|pdb|2BFK|A 
387, gi|118478708|ref|YP_895859.1| 
388, gi|489382202|ref|WP_003288876.1| 
389, gi|489290804|ref|WP_003198347.1| 
390, gi|487934708|ref|WP_002008174.1| 
391, gi|30021543|ref|NP_833174.1| 
392, gi|10120734|pdb|1DXK|A 
393, gi|489388126|ref|WP_003294720.1| 
394, gi|38427157|gb|AAR20596.1| 
395, gi|487915841|ref|WP_001989307.1| 
396, gi|4930171|pdb|2BC2|A 
397, gi|217035509|pdb|3FCZ|A 
398, gi|386737203|ref|YP_006210384.1| 
399, gi|487981383|ref|WP_002054092.1| 
400, gi|312597275|pdb|3KNR|A 
401, gi|489391452|ref|WP_003297999.1| 
402, gi|149242522|pdb|2NZE|A 
403, gi|149242517|pdb|2NXA|A 
404, gi|62738933|pdb|2BFZ|A 
405, gi|157376546|ref|YP_001475146.1| 
406, gi|22091072|dbj|BAC06849.1| 
407, gi|425702613|ref|YP_007008162.1| 
408, gi|492224699|ref|WP_005780969.1| 
409, gi|22091074|dbj|BAC06850.1| 
410, gi|384163659|ref|YP_005545038.1| 
411, gi|308173150|ref|YP_003919855.1| 
412, gi|37812494|gb|AAR04097.1| 
413, gi|22091060|dbj|BAC06843.1| 
414, gi|492364765|ref|WP_005821510.1| 
415, gi|91792183|ref|YP_561834.1| 
416, gi|284449413|pdb|3I0V|A 
417, gi|493271794|ref|WP_006229611.1| 
418, gi|284449414|pdb|3I14|A 
419,gi|489103658|ref|WP_003013519.1| 
420, gi|154685620|ref|YP_001420781.1| 
421, gi|170727928|ref|YP_001761954.1| 
422, gi|495957270|ref|WP_008681849.1| 
423, gi|310818318|ref|YP_003950676.1| 
424, gi|488689867|ref|WP_002614052.1| 
425, gi|197334445|ref|YP_002155877.1| 
426, gi|37222174|gb|AAP70377.1| 
427, gi|313203237|ref|YP_004041894.1| 
428, gi|3318914|pdb|1A7T|A 
429, gi|209694759|ref|YP_002262687.1| 
430, gi|256260267|gb|ACU65239.1| 
431, gi|256260265|gb|ACU65238.1| 
432, gi|10566737|dbj|BAB15941.1| 
433, gi|5542575|pdb|4ZNB|A 
434, gi|4760643|dbj|BAA77393.1| 
435, gi|256260263|gb|ACU65237.1| 
436, gi|119774315|ref|YP_927055.1| 
437, gi|326800637|ref|YP_004318456.1| 
438, gi|256260271|gb|ACU65241.1| 
439, gi|256260273|gb|ACU65242.1| 
440, gi|256260269|gb|ACU65240.1| 
441, gi|490258969|ref|WP_004156189.1| 
442, gi|90101507|gb|ABD85195.1| 
443, gi|256260261|gb|ACU65236.1| 
444, gi|110350569|emb|CAK55562.1| 
445, gi|256692865|gb|ACV13198.1| 
446, gi|295002614|gb|ADF59066.1| 
447, gi|87158436|emb|CAJ65586.1| 
448, gi|62738315|pdb|1WUP|A 
449, gi|164520917|gb|ABY60377.1| 
450, gi|118138665|gb|ABK63186.1| 
451, gi|159146554|gb|ABW90721.1| 
452, gi|266706203|gb|ACY78406.1| 
453, gi|190402600|gb|ACE77794.1| 
454, gi|126571829|gb|ABO21416.1| 
455, gi|37620071|emb|CAE51025.1| 
456, gi|495474540|ref|WP_008199227.1| 
457, gi|497565232|ref|WP_009879416.1| 
458, gi|217038357|gb|ACJ76644.1| 
459, gi|390946537|ref|YP_006410297.1| 
460, gi|222353665|emb|CAU08343.1| 
461, gi|40644311|emb|CAD55935.1| 
462, gi|255035162|ref|YP_003085783.1| 
463, gi|489093064|ref|WP_003002951.1| 
464, gi|91794502|ref|YP_564153.1| 
465, gi|62738311|pdb|1WUO|A 
466, gi|489395640|ref|WP_003302143.1| 
467, gi|218898499|ref|YP_002446910.1| 
468, gi|254966891|gb|ACT97467.1| 
469, gi|305665005|ref|YP_003861292.1| 
470, gi|311068323|ref|YP_003973246.1| 
471, gi|108757789|ref|YP_628702.1| 
472, gi|253987478|gb|ACT52235.1| 
473, gi|52142087|ref|YP_084742.1| 
474, gi|88193010|pdb|2FHX|A 
475, gi|83267851|gb|ABB99430.1| 
476, gi|238908266|emb|CAQ87575.1| 
477, gi|262199303|ref|YP_003270512.1| 
478, gi|85816742|gb|EAQ37928.1| 
479, gi|66394586|gb|AAY46154.1| 
480, gi|159797910|gb|ABX00642.1| 
481, gi|85374343|ref|YP_458405.1| 
482, gi|254295417|ref|YP_003061440.1| 
483, gi|302826880|gb|ADL70857.1| 
484, gi|14625802|gb|AAK71511.1| 
485, gi|253987474|gb|ACT52233.1| 
486, gi|313660956|emb|CBX26624.1| 
487, gi|313660958|emb|CBX26625.1| 
488, gi|313660954|emb|CBX26623.1| 
489, gi|313660952|emb|CBX26622.1| 
490, gi|489282992|ref|WP_003190608.1| 
491,gi|208342325|gb|ACI25600.1| 
492, gi|2292739|emb|CAA71441.1| 
493, gi|6456729|gb|AAF09244.1|AF197943_1 
494, gi|37359438|gb|AAP69915.1| 
495, gi|117617449|ref|YP_855286.1| 
496, gi|33150462|gb|AAP97129.1| 
497, gi|58177262|pdb|1X8H|A 
498, gi|21634398|gb|AAM63403.1| 
499, gi|37359432|gb|AAP69912.1| 
500, gi|145300480|ref|YP_001143321.1| 
501, gi|33150468|gb|AAP97132.1| 
502, gi|330828432|ref|YP_004391384.1| 
503, gi|37359436|gb|AAP69914.1| 
504, gi|491012457|ref|WP_004874166.1| 
505, gi|1401340|gb|AAB03413.1| 
506, gi|90901931|gb|ABE01852.1| 
507, gi|115028|sp|P26918.1|BLAB_AERHY 
508, gi|33150464|gb|AAP97130.1| 
509, gi|58177261|pdb|1X8G|A 
510, gi|33150470|gb|AAP97133.1| 
511, gi|28798046|emb|CAD69003.1| 
512, gi|33150466|gb|AAP97131.1| 
513, gi|90901929|gb|ABE01851.1| 
514, gi|37359434|gb|AAP69913.1| 
515, gi|34498605|ref|NP_902820.1| 
516,gi|194293601|gb|ACF39939.1| 
517,gi|194293607|gb|ACF39942.1| 
518,gi|194293599|gb|ACF39938.1| 
519,gi|194293609|gb|ACF39943.1| 
520, gi|339961324|pdb|3Q6V|A 
521, gi|134133875|gb|ABO60995.1| 
522, gi|9587048|gb|AAF89150.1|AF189294_1 
523, gi|28373447|pdb|1JT1|A 
524, gi|13274146|emb|CAC33832.1| 
525, gi|197296838|gb|ACH58998.1| 
526, gi|392311688|pdb|4AWY|B 
527, gi|11125376|emb|CAC15063.1| 
528, gi|159000113|gb|ABW87257.1| 
529, gi|126149273|dbj|BAF47409.1| 
530, gi|491555994|ref|WP_005413585.1| 
531, gi|6580699|emb|CAB63488.1| 
532, gi|134133863|gb|ABO60989.1| 
533, gi|190574592|ref|YP_001972437.1| 
534, gi|126149263|dbj|BAF47404.1| 
535, gi|134133857|gb|ABO60986.1| 
536, gi|134133861|gb|ABO60988.1| 
537, gi|83284971|gb|ABC02083.1| 
538, gi|194365923|ref|YP_002028533.1| 
539, gi|134133881|gb|ABO60998.1| 
540, gi|134133869|gb|ABO60992.1| 
541, gi|134133859|gb|ABO60987.1| 
542, gi|134133853|gb|ABO60984.1| 
543, gi|134133871|gb|ABO60993.1| 
544, gi|134133855|gb|ABO60985.1| 
545, gi|6580701|emb|CAB63489.1| 
546, gi|158430236|pdb|2QJS|A 
547, gi|134133873|gb|ABO60994.1| 
548, gi|134133883|gb|ABO60999.1| 
549, gi|134133885|gb|ABO61000.1| 
550, gi|157835938|pdb|2QIN|A 
551, gi|134133891|gb|ABO61003.1| 
552, gi|134133867|gb|ABO60991.1| 
553, gi|126149265|dbj|BAF47405.1| 
554, gi|126149267|dbj|BAF47406.1| 
555, gi|495543207|ref|WP_008267786.1| 
556, gi|6977948|emb|CAB75346.1| 
557, gi|126149271|dbj|BAF47408.1| 
558, gi|323530450|gb|ADX95742.1| 
559, gi|74474854|dbj|BAE44415.1| 
560, gi|74474852|dbj|BAE44414.1| 
561, gi|74474850|dbj|BAE44413.1| 
562, gi|74474862|dbj|BAE44419.1| 
563, gi|8546987|emb|CAB94704.1| 
564, gi|256557003|gb|ABY56045.1| 
565, gi|288964875|gb|ADC79555.1| 
566, gi|288964896|gb|ADC79567.1| 
567, gi|288964890|gb|ADC79563.1| 
568, gi|288964885|gb|ADC79560.1| 
569, gi|288964873|gb|ADC79554.1| 
570, gi|288964893|gb|ADC79565.1| 
571, gi|8546983|emb|CAB94702.1| 
572, gi|8546981|emb|CAB94701.1| 
573, gi|8546985|emb|CAB94703.1| 
574, gi|288964879|gb|ADC79557.1| 
575, gi|288964883|gb|ADC79559.1| 
576, gi|494256358|ref|WP_007150152.1| 
577, gi|8546979|emb|CAB94700.1| 
578, gi|288964881|gb|ADC79558.1| 
579, gi|302139993|gb|ADC79561.1| 
580, gi|293337231|ref|NP_001170718.1| 
581, gi|182412933|ref|YP_001817999.1| 
582, gi|493886160|ref|WP_006832294.1| 
583, gi|160867075|gb|ABX23698.1| 
584, gi|197106434|ref|YP_002131811.1| 
585, gi|447005702|ref|WP_001082958.1| 
586, gi|409247423|ref|YP_006888122.1| 
587, gi|194444541|ref|YP_002042986.1| 
588, gi|197249629|ref|YP_002148668.1| 
589, gi|194736864|ref|YP_002116679.1| 
590, gi|56415627|ref|YP_152702.1| 
591, gi|447005715|ref|WP_001082971.1| 
592, gi|447005722|ref|WP_001082978.1| 
593, gi|447005712|ref|WP_001082968.1| 
594, gi|198243289|ref|YP_002217697.1| 
595, gi|486158492|ref|WP_001522169.1| 
596, gi|148253969|ref|YP_001238554.1| 
597, gi|447005724|ref|WP_001082980.1| 
598, gi|497925817|ref|WP_010239973.1| 
599, gi|161616818|ref|YP_001590783.1| 
600, gi|157371496|ref|YP_001479485.1| 
601, gi|16767022|ref|NP_462637.1| 
602, gi|486164659|ref|WP_001528135.1| 
603, gi|207858974|ref|YP_002245625.1| 
604, gi|447005711|ref|WP_001082967.1| 
605, gi|205354661|ref|YP_002228462.1| 
606, gi|62182230|ref|YP_218647.1| 
607, gi|447005709|ref|WP_001082965.1| 
608, gi|29144061|ref|NP_807403.1| 
609, gi|16762572|ref|NP_458189.1| 
610, gi|156934539|ref|YP_001438455.1| 
611, gi|27381341|ref|NP_772870.1| 
612, gi|226228637|ref|YP_002762743.1| 
613, gi|491161290|ref|WP_005019677.1| 
614, gi|146339205|ref|YP_001204253.1| 
615, gi|493628947|ref|WP_006580921.1| 
616, gi|494655603|ref|WP_007413547.1| 
617, gi|197296828|gb|ACH58988.1| 
618, gi|487693950|ref|WP_001778182.1| 
619, gi|299770244|ref|YP_003732270.1| 
620, gi|197296825|gb|ACH58985.1| 
621, gi|116625917|ref|YP_828073.1| 
622, gi|320109170|ref|YP_004184760.1| 
623, gi|197103811|ref|YP_002129188.1| 
624, gi|242129277|gb|ACS83724.1| 
625, gi|493314558|ref|WP_006271975.1| 
626, gi|103487388|ref|YP_616949.1| 
627, gi|21425614|emb|CAC87665.1| 
628, gi|146339273|ref|YP_001204321.1| 
629, gi|493926972|ref|WP_006871733.1| 
630, gi|16126378|ref|NP_420942.1| 
631, gi|15131538|emb|CAC48262.1| 
632, gi|493317888|ref|WP_006275253.1| 
633, gi|33357283|pdb|1L9Y|A 
634, gi|242129273|gb|ACS83721.1| 
635, gi|167647370|ref|YP_001685033.1| 
636, gi|294146794|ref|YP_003559460.1| 
637, gi|496315585|ref|WP_009024763.1| 
638, gi|116624214|ref|YP_826370.1| 
639, gi|118161422|gb|ABK64103.1| 
640, gi|87199760|ref|YP_497017.1| 
641, gi|256423562|ref|YP_003124215.1| 
642, gi|118161336|gb|ABK64020.1| 
643, gi|295688704|ref|YP_003592397.1| 
644, gi|94970906|ref|YP_592954.1| 
645, gi|374309441|ref|YP_005055871.1| 
646, gi|197296845|gb|ACH59005.1| 
647, gi|197296830|gb|ACH58990.1| 
648, gi|494286751|ref|WP_007164418.1| 
649, gi|49798142|gb|AAT68577.1| 
650, gi|33772774|gb|AAQ54756.1| 
651, gi|49798135|gb|AAT68576.1| 
652, gi|126571831|gb|ABO21417.1| 
653, gi|255034371|ref|YP_003084992.1| 
654, gi|197296834|gb|ACH58994.1| 
655, gi|9587044|gb|AAF89148.1|AF189292_1 
656, gi|9587040|gb|AAF89146.1|AF189290_1 
657, gi|9587046|gb|AAF89149.1|AF189293_1 
658, gi|495779693|ref|WP_008504272.1| 
659, gi|6164597|gb|AAF04458.1|AF090141_1 
660, gi|9587042|gb|AAF89147.1|AF189291_1 
661, gi|58802941|gb|AAW82619.1| 
662, gi|9587052|gb|AAF89152.1|AF189296_1 
663, gi|66732967|gb|AAY53478.1| 
664, gi|49798147|gb|AAT68578.1| 
665, gi|58802939|gb|AAW82618.1| 
666, gi|49798159|gb|AAT68580.1| 
667, gi|49798171|gb|AAT68582.1| 
668, gi|49798153|gb|AAT68579.1| 
669, gi|55793099|gb|AAV65595.1| 
670, gi|9587054|gb|AAF89153.1|AF189297_1 
671, gi|197296829|gb|ACH58989.1| 
672, gi|197296827|gb|ACH58987.1| 
673, gi|229470806|gb|ACQ71975.1| 
674, gi|487704963|ref|WP_001789195.1| 
675, gi|356483107|dbj|BAL14456.1| 
676, ROOT_U92041.1.gene1.p01 
677, ROOT_U20270.1.gene1.p01 
678, AGU01671.1 
679, AHG88625.1 
680, AIA10655.1 
681, AIA10847.1 
682, AIA11259.1 
683, AIA11435.1 
684, AIA11440.1 
685, AIA12063.1 
686, AIA12287.1 
687, AIA12294.1 
688, AIA12568.1 
689, AIA12654.1 
690, AIA12861.1 
691, AIA13030.1 
692, AIA13207.1 
693, AIA13290.1 
694, AIA13399.1 
695, AIA13505.1 
696, AIA13525.1 
697, AIA13529.1 
698, AIA15048.1 
699, AIA16275.1 
700, APR64487.1 
701, EHL30096.1 
702, OAI53369.1 
703, ODU93984.1 
704, OFW17650.1 
705, OFW44808.1 
706, OGT47226.1 
707, OHB65358.1 
708, OJU07999.1 
709, OJV43801.1 
710, OJW57587.1 
711, OLB39795.1 
712, OLB87491.1 
713, OLD17149.1 
714, OLD69761.1 
715, OLD79784.1 
716, OLE14309.1 
717, OLE88228.1 
718, SDS59327.1 
719, WP_007413547.1 
720, WP_008972090.1 
721, WP_011688508.1 
722, WP_014263725.1 
723, WP_015895042.1 
724, WP_020653652.1 
725, WP_020713927.1 
726, WP_020718489.1 
727, WP_022970226.1 
728, WP_026387324.1 
729, WP_026445345.1 
730, WP_026770472.1 
731, WP_031498802.1 
732, WP_038615418.1 
733, WP_043519724.1 
734, WP_050060789.1 
735, WP_058468956.1 
736, WP_063842702.1 
737, WP_065999957.1 
738, WP_072454683.1 
739, WP_074654006.1 
740, WP_084201728.1 
741, WP_088872240.1 
742, WP_089410229.1 
743, WP_089712217.1 
744, WP_089839825.1 
745, WP_090453777.1 
746, WP_091060243.1 
